maxordQty,handlingDays,name,Brand,Origin,Supplier,Cat,storeStock,retailPrice,LowerSugar,TransFat,LactoseFree
51.0,0.0,Hai Di Lao Hot Pot Seasoning - Shrimp Soup,Hai Di Lao,China,JOO KOON DC,Soups,43.0,4.5,No,No,No
51.0,0.0,Golden Chef Dressing - Roasted Sesame,Golden Chef,Japan,no info,Condiments,46.0,9.6,No,No,No
51.0,0.0,Mizkan Soup Base - Sesame and Soy Milk,Mizkan,Japan,JFC (S) PTE LTD,Soups,14.0,6.9,No,No,No
99999.0,3.0,SIX FORTUNE Soba Buckwheat Noodle,Six Fortune,Taiwan,no info,Noodles,23.0,3.25,No,No,No
99999.0,5.0,TEMASEK GOLD BASMATI RICE 1KG,Temasek Gold,India,no info,Rice,79.0,4.5,No,No,No
51.0,0.0,Kikkoman Soy Sauce - Light,Kikkoman,Singapore,JOO KOON DC,Condiments,23.0,3.2,No,No,No
99999.0,2.0,Golden Pineapple Thai White Glutinous Rice,Golden Pineapple,Thailand,no info,Rice,71337.0,7.4,No,No,No
51.0,0.0,Glory Nonya Sambal Chili,Glory,Singapore,no info,Seasonings,37.0,2.25,No,Yes,No
51.0,0.0,Nando's Peri Peri Sauce - Garlic,Nando'S,South Africa,JOO KOON DC,Condiments,25.0,4.2,No,No,No
51.0,0.0,Equal Sweetener Sachets - Stevia (No Calorie),Equal,Thailand,JOO KOON DC,Sugar & Sweeteners,27.0,7.5,No,No,No
51.0,0.0,Tesco Pasta & Sauce - Macaroni Cheese,Tesco,United Kingdom,no info,Ready-to-Eat,55.0,2.45,No,No,No
51.0,0.0,FairPrice Olive Oil - Extra Virgin,Fairprice,Italy,no info,"Rice, Noodles & Cooking Ingredients",21.0,8.95,Yes,No,No
51.0,0.0,Campbell's Condensed Soup - Vegetable,Campbell'S,Australia,JOO KOON DC,Soups,62.0,1.95,No,No,No
51.0,0.0,Lee Kum Kee Soy Sauce - Organic,Lee Kum Kee,China,JOO KOON DC,Condiments,18.0,4.9,No,No,No
51.0,0.0,Pasar Dried Lily Flower,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",27.0,2.55,No,No,No
51.0,0.0,Knorr Soup Mix - Chicken & Mushroom,Knorr,Malaysia,JOO KOON DC,Soups,39.0,2.1,No,No,No
0.0,2.0,Datu Puti Soy Sauce 1ltr,Datu Puti,Philippines,no info,Seasonings,21.0,3.2,No,Yes,Yes
0.0,2.0,Datu Puti Vinegar 2ltr,Datu Puti,Philippines,no info,Condiments,18.0,3.5,No,Yes,Yes
51.0,0.0,Kewpie Dressing - Roasted Sesame (Deep),Kewpie,Japan,JFC (S) PTE LTD,Condiments,13.0,9.6,No,No,No
51.0,0.0,Pasar Sugar - Black,Pasar,Malaysia,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",35.0,0.85,No,No,No
51.0,0.0,FairPrice Premium Cooking Oil,Fairprice,Malaysia,no info,"Rice, Noodles & Cooking Ingredients",46.0,7.25,No,Yes,No
51.0,0.0,Bake King Topping - Hundreds & Thousands (Nonpareils Colour Balls),Bake King,Singapore,JOO KOON DC,Baking Needs,34.0,2.45,No,No,No
51.0,0.0,Tiger Brand Soya Sauce - Dark (Special Grade),Tiger Brand,Malaysia,no info,Condiments,44.0,5.2,Yes,No,No
51.0,0.0,Tean's Gourmet Crispy Prawn Chili ,Tean'S Gourmet,Malaysia,no info,Cooking Paste & Sauces,46.0,3.35,No,No,No
51.0,0.0,Kewpie Dressing - Roasted Sesame (Deep),Kewpie,Japan,JFC (S) PTE LTD,Condiments,13.0,9.6,No,No,No
51.0,0.0,Tiger Brand Soya Sauce - Dark (Special Grade),Tiger Brand,Malaysia,no info,Condiments,44.0,5.2,Yes,No,No
51.0,0.0,Tiger Brand Soya Sauce - Dark (Standard Grade),Tiger Brand,Malaysia,no info,Condiments,35.0,2.75,No,No,No
51.0,0.0,Cambo Lanzhou Noodles,Cambo,China,JOO KOON DC,Noodles,196.0,1.32,No,No,No
99999.0,3.0,LG Fresh Japanese Udon,Lg,Malaysia,no info,Noodles,79.0,1.1,No,Yes,Yes
51.0,0.0,Primamix Tempura Batter Mix,Primamix,Singapore,JOO KOON DC,Baking Needs,46.0,1.8,No,No,No
51.0,0.0,Songhe Noble Red Rice,Songhe,Thailand,TONG SENG PRODUCE PTE LTD,Rice,24.0,10.95,No,No,No
51.0,0.0,A1 Instant Curry Paste - Vegetarian,A1,Malaysia,JOO KOON DC,Cooking Paste & Sauces,32.0,3.25,No,No,No
51.0,0.0,Mahsuri Soy Sauce - Black Pepper,Mahsuri,Malaysia,JOO KOON DC,Cooking Paste & Sauces,24.0,3.3,No,No,No
51.0,0.0,Van Houten Cocoa Powder,Van Houten,Malaysia,MATRIX STAR MARKETING PTE LTD,Beverages,45.0,3.95,No,No,No
51.0,0.0,FairPrice Dressing - Thousand Island,Fairprice,Thailand,no info,"Rice, Noodles & Cooking Ingredients",30.0,3.55,No,No,No
51.0,0.0,Ayam Brand Coconut Milk - Super Light,Ayam Brand,Malaysia,JOO KOON DC,Baking Needs,39.0,1.7,No,No,No
51.0,0.0,Knorr Soup Mix - Tiger Lily & Mushroom,Knorr,Malaysia,JOO KOON DC,Soups,49.0,2.1,No,No,No
30.0,0.0,As-Sufi Paste - Sambal Mix ,As-Sufi,Malaysia,CHILLED WAREHOUSE,Cooking Paste & Sauces,49.0,2.3,No,No,No
51.0,0.0,Golden Chef 100% Pure Sesame Oil,Golden Chef,Singapore,no info,Oil,32.0,7.75,Yes,No,No
51.0,0.0,Prima Taste Sauce - Premium Black Pepper ,Prima Taste,Singapore,JOO KOON DC,Cooking Paste & Sauces,58.0,1.95,No,No,No
51.0,0.0,Kewpie Dressing - Sesame Soy Sauce,Kewpie,Malaysia,JOO KOON DC,Condiments,31.0,5.8,No,No,No
99999.0,3.0,SHIN HUA POTATO GLASS NOODLE (BROAD),SHIN HUA,China,no info,Noodles,45.0,2.9,No,Yes,Yes
51.0,0.0,Fortune Baby Abalone Noodle - Braised,Fortune,China,no info,Noodles,32.0,10.9,No,No,No
0.0,4.0,DreamRice Low GI Rice 5KG,Dreamrice,India,no info,Rice,102.0,24.8,No,No,No
51.0,0.0,Singlong 100% Natural Paste  - Lemongrass,Sing Long,Singapore,SING LONG FOODSTUFF TRADING CO,Cooking Paste & Sauces,20.0,2.45,No,No,No
51.0,0.0,Benefit Coco Premium Coconut Cooking Oil,Benefit Coco,Philippines,JOO KOON DC,Oil,29.0,7.9,No,No,No
51.0,0.0,Morton Iodized Salt ,Morton,USA,no info,Seasonings,56.0,2.35,No,No,No
51.0,0.0,Tesco Red Split Lentils,Tesco,Turkey,no info,Dried Food,17.0,3.45,No,No,No
51.0,0.0,Knife 100% Pure Sesame Oil,Knife Brand,Japan,JOO KOON DC,Oil,27.0,3.95,Yes,Yes,No
51.0,0.0,Nando's Peri Peri Sauce - Hot,Nando'S,South Africa,JOO KOON DC,Condiments,38.0,4.2,No,No,No
51.0,0.0,Ajitsuke Roasted Seaweed,Ajitsuke,Japan,JFC (S) PTE LTD,Dried Food,24.0,4.0,No,No,No
51.0,0.0,Camel Ground Peanut Powder - Fine Grain,Camel,Singapore,JOO KOON DC,Baking Needs,47.0,1.4,No,No,No
37.0,0.0,Wang Paste - Mee Siam,Wang,Singapore,JOO KOON DC,Cooking Paste & Sauces,31.0,3.85,No,No,No
51.0,0.0,Lipco Sugar Sticks - Raw,Lipco,Thailand,no info,Sugar & Sweeteners,39.0,3.05,No,No,No
51.0,0.0,Sun Brand Whole Wheat Mee Suah,Sun Brand,Singapore,no info,Noodles,47.0,3.75,No,No,No
51.0,0.0,Pagoda Roasted Sesame Seed - White,Pagoda,Thailand,no info,Dried Food,42.0,2.8,No,No,No
0.0,3.0,MAEPRANOM SWEET CHILLI SAUCE,MAEPRANOM,Thailand,no info,Condiments,118.0,2.5,No,Yes,Yes
51.0,0.0,FairPrice Olive Oil - Extra Virgin,Fairprice,Italy,no info,"Rice, Noodles & Cooking Ingredients",27.0,27.8,Yes,Yes,No
51.0,0.0,Leila Pure Ghee,Leila,Malaysia,no info,Oil,52.0,7.5,No,No,No
51.0,0.0,Lee Kum Kee Soup Base for Hot Pot - Chicken,Lee Kum Kee,Hong Kong,JOO KOON DC,Soups,73.0,1.9,No,No,No
51.0,0.0,Pasar Japan Dried Mushroom,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",47.0,4.95,No,No,No
51.0,0.0,Kikkoman Soy Sauce - Gluten Free,Kikkoman,Singapore,JOO KOON DC,Condiments,26.0,5.0,No,No,No
51.0,0.0,Chng Kee's Hainanese Chicken Rice Mix ,Chng Kee'S,Singapore,no info,Cooking Paste & Sauces,45.0,3.7,No,No,No
51.0,0.0,Leggo’s Pasta Sauce - Napoletana (Chunky Tomato & Herbs),Leggo'S,Australia,JOO KOON DC,Cooking Paste & Sauces,36.0,4.25,No,No,No
51.0,0.0,Tao River Bridge Superior Soy Sauce - Light ,Tao River Bridge,China,no info,Condiments,45.0,1.45,No,No,No
51.0,0.0,Betty Crocker Muffin Mix - Chocolate Chip,Betty Crockers,India,JOO KOON DC,Baking Needs,26.0,4.9,No,No,No
51.0,0.0,A1 Instant Curry Sauce - Chicken,A One,Malaysia,JOO KOON DC,Cooking Paste & Sauces,49.0,5.6,No,No,No
51.0,0.0,Lipco Sugar Sticks - Raw,Lipco,Thailand,no info,Sugar & Sweeteners,39.0,3.05,No,No,No
51.0,0.0,Sun Brand Whole Wheat Mee Suah,Sun Brand,Singapore,no info,Noodles,47.0,3.75,No,No,No
51.0,0.0,Pagoda Roasted Sesame Seed - White,Pagoda,Thailand,no info,Dried Food,42.0,2.8,No,No,No
0.0,3.0,MAEPRANOM SWEET CHILLI SAUCE,MAEPRANOM,Thailand,no info,Condiments,118.0,2.5,No,Yes,Yes
51.0,0.0,Pasar Japan Dried Mushroom,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",47.0,4.95,No,No,No
51.0,0.0,Chng Kee's Hainanese Chicken Rice Mix ,Chng Kee'S,Singapore,no info,Cooking Paste & Sauces,45.0,3.7,No,No,No
51.0,0.0,Kikkoman Soy Sauce - Gluten Free,Kikkoman,Singapore,JOO KOON DC,Condiments,26.0,5.0,No,No,No
99999.0,3.0,Hinode Sushi Vinegar - Kirei,Hinode,Japan,no info,Seasonings,21.0,4.95,No,No,No
51.0,0.0,Woh Hup Sriracha Chilli Sauce,Woh Hup,Malaysia,JOO KOON DC,Condiments,39.0,2.5,No,No,No
51.0,0.0,iLIte Stevia Natural Sweetener (Sugar Free),Ilite,Singapore,JOO KOON DC,Sugar & Sweeteners,41.0,7.2,No,No,No
51.0,0.0,MasterFoods Spices - Cajun Seasoning (Hot),Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,14.0,4.03,No,No,No
51.0,0.0,Pasar Dried Black Eye Beans,Pasar,USA,CONFECTIONARY & WINE WH,Dried Food,28.0,1.35,No,No,No
51.0,0.0,McCormick Grinder - Black Peppercorn,Mccormick,France,JOO KOON DC,Seasonings,30.0,8.85,No,No,No
51.0,0.0,Singlong 100% Natural Paste - Ginger,Sing Long,Singapore,SING LONG FOODSTUFF TRADING CO,Cooking Paste & Sauces,15.0,2.45,No,No,No
51.0,0.0,Lee Kum Kee Pure Sesame Oil - Black,Lee Kum Kee,China,JOO KOON DC,Oil,13.0,3.8,No,No,No
51.0,0.0,Sun Kee Premium Dried Prawns,Sun Kee,China,SUN KEE PTE LTD,Dried Food,25.0,8.35,No,No,No
51.0,0.0,iLIte Stevia Natural Sweetener (Sugar Free),Ilite,Singapore,JOO KOON DC,Sugar & Sweeteners,41.0,7.2,No,No,No
99999.0,5.0,Ayam Brand Coconut Milk,Ayam Brand,Malaysia,no info,Baking Needs,36.0,1.2,No,No,No
99999.0,5.0,Colavita Mediterranean Extra Virgin Olive Oil,Colavita,Italy,no info,Oil,44.0,13.5,No,No,No
99999.0,2.0,PaddyKing Thai Hom Mali Jasmine Rice,PaddyKing,Thailand,no info,Rice,71350.0,3.9,No,No,No
51.0,0.0,Sun Brand High Quality Bean Sticks,Sun Brand,Singapore,no info,Noodles,74.0,1.9,No,No,No
51.0,0.0,Pagoda Almond Jelly Powder,Pagoda,Singapore,JOO KOON DC,Baking Needs,33.0,1.8,No,No,No
0.0,2.0,Pillsbury Atta Multi Grains,Pillsbury,India,SRI AMBIKAS PTE LTD,Baking Needs,19.0,8.5,No,No,No
51.0,0.0,LBS Palm Sugar,Lbs,Malaysia,no info,Sugar & Sweeteners,14.0,3.35,No,No,No
51.0,0.0,Oki Premium Sunflower & Canola Blended Oil,Oki,Singapore,no info,Oil,32.0,8.1,Yes,No,No
51.0,0.0,Prima Taste Sauce - Sweet & Spicy Seafood,Prima Taste,Singapore,JOO KOON DC,Cooking Paste & Sauces,61.0,1.95,No,No,No
37.0,0.0,McCormick Grinder - Himalayan Pink Salt,Mccormick,France,JOO KOON DC,Seasonings,49.0,8.85,No,No,No
51.0,0.0,Fleischmann's ActiveDry Yeast - Original,Fleischmann'S,Canada,no info,Baking Needs,37.0,4.6,No,No,No
51.0,0.0,Boxer Brand Rice Wine,Boxer,Singapore,ANG LEONG HUAT PTE LTD,Condiments,37.0,5.7,No,No,No
51.0,0.0,Tesco Pesto - Classic Red,Tesco,Italy,no info,Tesco Food ,25.0,3.9,No,No,No
99999.0,5.0,MALIKA BLACK PEPPER WHOLE,Malika,India,no info,Seasonings,77.0,4.2,No,No,No
99999.0,3.0,Herdade Dos Coteis Extra Virgin Olive Oil,Herdade Dos Coteis,Portugal,no info,Oil,11999.0,11.8,No,No,No
99999.0,3.0,"Bulan Farm CHINESE PORK SAUSAGE - XO LEAN SAUSAGE, 260G",Bulan Farm,Singapore,no info,Dried Food,179.0,10.8,No,No,No
51.0,0.0,Ebara E-Basic Ramen Bottle Soup Base - Pork Ribs,Ebara,Japan,JFC (S) PTE LTD,Soups,20.0,7.05,No,No,No
51.0,0.0,AAA Hot Broad Bean Paste,Aaa,Taiwan,SINHUA HOCK KEE TRADING (S) PT,Cooking Paste & Sauces,40.0,1.65,No,No,No
0.0,2.0,Barrio Fiesta Bagoong Regular w/ Veg Oil 250g,Barrio Fiesta,Philippines,no info,Cooking Paste & Sauces,15.0,4.8,No,Yes,No
0.0,2.0,Barrio Fiesta Bagoong Regular w/ Veg Oil 250g,Barrio Fiesta,Philippines,no info,Cooking Paste & Sauces,15.0,4.8,No,Yes,No
51.0,0.0,Pasar Herbal Soup - Ren Shen Dun Ji Tang,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",45.0,6.95,No,No,No
51.0,0.0,Mahsuri Spicy Sweet & Sour Sauce,Mahsuri,Malaysia,JOO KOON DC,Cooking Paste & Sauces,13.0,3.3,No,No,No
37.0,0.0,Betty Crocker Super Moist Cake Mix - Chocolate,Betty Crockers,India,JOO KOON DC,Baking Needs,33.0,4.5,No,No,No
51.0,0.0,Ghirardell Premium Baking Chips - Bittersweet Chocolate,Ghirardell,USA,no info,Baking Needs,31.0,7.95,No,No,No
51.0,0.0,Glory Chicken Chili Sauce ,Glory,Singapore,no info,Condiments,29.0,1.55,No,Yes,No
99999.0,2.0,Taste of India Premium Cardamom (Elachi),Taste of India,India,no info,Seasonings,10.0,2.45,No,No,No
99999.0,2.0,Gabrielle T Organic Bread Flour,Gabrielle T,Turkey,no info,Baking Needs,652.0,6.9,No,No,No
99999.0,2.0,PaddyKing Thai Hom Mali Jasmine Rice,PaddyKing,Thailand,no info,Rice,71337.0,16.95,No,No,No
0.0,3.0,AAA SHAO XING COOKING WINE,AAA,China,no info,Condiments,45.0,2.0,No,Yes,Yes
0.0,2.0,Datu Puti Pares Combo Value Pack 2ltr,Datu Puti,Philippines,no info,Condiments,22.0,5.5,No,Yes,Yes
0.0,2.0,Baba - Cumin Powder,Baba'S,Malaysia,SRI AMBIKAS PTE LTD,Seasonings,11.0,3.35,No,No,No
51.0,0.0,Ja-Rice Rice - Akita Akitakomachi (Rinse Free),Ja-Rice,Japan,no info,Rice,28.0,20.75,No,No,No
51.0,0.0,Swallow Agar Agar Powder - Green,Swallow,Singapore,JOO KOON DC,Baking Needs,44.0,1.1,No,No,No
51.0,0.0,Chang You Pull Noodles - Egg,Changyou,China,SING LONG FOODSTUFF TRADING CO,Noodles,19.0,3.5,No,No,No
51.0,0.0,Dewei Organic Green Bean,Dewei,China,SUN KEE PTE LTD,Dried Food,12.0,4.0,No,No,No
51.0,0.0,Betty Crocker Super Moist Cake Mix - Butter,Betty Crockers,India,JOO KOON DC,Baking Needs,18.0,4.5,No,No,No
51.0,0.0,Daribell Pure & Natural Sweetener - Coconut Palm Sugar ,Daribell,Indonesia,JOO KOON DC,Sugar & Sweeteners,23.0,4.8,No,No,No
0.0,2.0,CHB Sweet Potato Flour,CHB,China,no info,Baking Needs,77.0,1.8,No,No,No
0.0,2.0,Del Monte Filipino Style Spaghetti Sauce 500g,Del Monte,Philippines,no info,Cooking Paste & Sauces,24.0,3.6,No,Yes,No
0.0,2.0,CHB Sweet Potato Flour,CHB,China,no info,Baking Needs,77.0,1.8,No,No,No
0.0,5.0,Malika Gold Basmati Rice,Malika Gold,India,DASHMESH (S) PTE LTD,Rice,80.0,7.05,No,No,No
51.0,0.0,FairPrice Extra Virgin Coconut Oil (Cold Pressed),Fairprice,Philippines,no info,Oil,25.0,10.9,No,No,No
0.0,2.0,Del Monte Filipino Style Spaghetti Sauce 500g,Del Monte,Philippines,no info,Cooking Paste & Sauces,24.0,3.6,No,Yes,No
0.0,2.0,Hunt's Spaghetti Sauce Pinoy Party Style 1kg,Hunt'S,Philippines,no info,Cooking Paste & Sauces,14.0,5.0,No,Yes,No
0.0,2.0,India Gate - Rozanna Basmati Rice,India Gate,India,SRI AMBIKAS PTE LTD,Rice,16.0,3.25,No,No,No
0.0,2.0,Daawat Biryani Basmati Rice - By Sonnamera,Daawat,India,SRI AMBIKAS PTE LTD,Rice,90.0,6.8,No,No,No
0.0,2.0,Flying Man Rice (Fragrant),Flying Man Brand,Thailand,NG NAM BEE MARKETING PTE LTD,Rice,80.0,31.8,No,No,No
51.0,0.0,Kikkoman Soy Sauce - Sushi & Sashimi,Kikkoman,Japan,TOPSELLER PTE LTD,Condiments,23.0,3.16,No,No,No
30.0,0.0,Pasar Dried Longan Meat,Pasar,Vietnam,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",46.0,2.7,No,No,No
51.0,0.0,Tiger Brand Chili Sauce - Garlic & Ginger,Tiger Brand,Malaysia,no info,Cooking Paste & Sauces,41.0,2.6,No,No,No
51.0,0.0,Bake King Pastes - Pandan,Bake King,Singapore,JOO KOON DC,Baking Needs,44.0,2.5,No,No,No
51.0,0.0,FairPrice White Pepper - Seed,Fairprice,Malaysia,JOO KOON DC,"Rice, Noodles & Cooking Ingredients",17.0,3.95,No,No,No
51.0,0.0,ILC Bah Kut Tea Spices - Singapore Style,Ilc,Singapore,JOO KOON DC,Seasonings,77.0,7.1,No,No,No
51.0,0.0,FairPrice Kicap Manis (Sweet Sauce),Fairprice,Malaysia,no info,"Rice, Noodles & Cooking Ingredients",10.0,2.2,No,No,No
0.0,3.0,LG Dan Dan Mee Kia,Lg,Singapore,no info,Noodles,46.0,1.5,No,Yes,Yes
99999.0,2.0,Wan Jia Shan Vegetarian Mushroom Oyster Sauce,Wan Jia Shan,Taiwan,no info,Seasonings,98.0,7.28,No,No,No
0.0,2.0,Nonya Empire Fried Garlic Flakes,Nonya Empire,Malaysia,no info,Cooking Paste & Sauces,34.0,4.25,No,No,No
0.0,2.0,POMI Pizza And Pasta Sauce - By Sonnamera,Pomi,Italy,no info,Cooking Paste & Sauces,46.0,3.35,No,No,No
0.0,2.0,Mamami Japanese High Quality Bread Flour,Mamami,Japan,THE BEHOPE COMPANY PTE LIMITED,Baking Needs,160.0,7.9,No,No,No
51.0,0.0,Golden Rice Box Premium Jasmine Rice,Golden Rice Box,Cambodia,TONG SENG PRODUCE PTE LTD,Rice,27.0,11.8,No,No,No
37.0,0.0,Equal Sweetener Sachets - Gold (Crunchy Granular) ,Equal,Thailand,JOO KOON DC,Sugar & Sweeteners,33.0,5.95,No,No,No
51.0,0.0,Asian Home Gourmet Spice Paste - Cantonese Claypot Rice,Asian Home Gourmet,Thailand,JOO KOON DC,Cooking Paste & Sauces,38.0,2.55,No,No,No
51.0,0.0,Lee Kum Kee Sauce - Sweet and Sour,Lee Kum Kee,Hong Kong,JOO KOON DC,Cooking Paste & Sauces,30.0,3.7,No,No,No
51.0,0.0,Singlong Sauce - Chili,Sing Long,Singapore,no info,Condiments,25.0,1.45,No,No,No
51.0,0.0,Pasar Dried White Fungus,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",36.0,1.85,No,No,No
51.0,0.0,Daribell Pure & Natural Sweetener - Granulated Palm Sugar ,Daribell,Indonesia,JOO KOON DC,Sugar & Sweeteners,41.0,2.1,No,No,No
0.0,2.0,Nonya Empire White Pepper Powder Extra Hot,Nonya Empire,Malaysia,no info,Seasonings,87.0,4.35,No,No,No
99999.0,2.0,PaddyLand Jasmine Rice,PaddyLand,Vietnam,no info,Rice,71144.0,8.6,No,No,No
51.0,0.0,Raguletto Napolitana Pasta Sauce - Tomato & Garlic,Raguletto,Australia,no info,Cooking Paste & Sauces,15.0,3.75,No,No,No
99999.0,2.0,Golden Pineapple Thai Fragrant Rice ( New Crop ),Golden Pineapple,Thailand,no info,Rice,71332.0,15.25,No,No,No
51.0,0.0,FairPrice Sunflower Olive & Mixed Seeds Oil - Mild & Fruity,Fairprice,Italy,no info,"Rice, Noodles & Cooking Ingredients",35.0,8.8,Yes,Yes,No
30.0,0.0,FairPrice Instant Fresh Japanese Udon ,Fairprice,South Korea,ORIENT FOODS PTE LTD,"Rice, Noodles & Cooking Ingredients",47.0,0.9,No,No,No
51.0,0.0,Barilla Wholemeal Pasta - Fusilli,Barilla,Italy,no info,Pasta,24.0,4.95,No,No,No
51.0,0.0,"Leggo's Pasta Sauce - Bolognese(Red Wine, Chunky Tomato & Herbs)",Leggo'S,Australia,JOO KOON DC,Cooking Paste & Sauces,37.0,4.25,No,No,No
51.0,0.0,Pillsbury Best Enriched Flour - All Purpose (UnBleached),Pillsbury,USA,no info,Baking Needs,45.0,7.5,No,No,No
51.0,0.0,Tesco Pesto - Tomato & Chili,Tesco,Italy,no info,Cooking Paste & Sauces,17.0,3.9,No,No,No
30.0,0.0,Tai Sun Rice Vermicelli,Tai Sun,Singapore,JOO KOON DC,Noodles,79.0,11.9,No,No,No
51.0,0.0,Hollyfarms Instant Dessert Powder - Almond,Hollyfarms,Singapore,no info,Baking Needs,26.0,1.55,No,No,No
51.0,0.0,Bachun Mushroom Vegetarian Oyster Sauce,Bachun,Singapore,JOO KOON DC,Condiments,24.0,2.75,Yes,No,No
51.0,0.0,Native Organic Sugar - Turbinado,Native,Brazil,JOO KOON DC,Sugar & Sweeteners,26.0,4.5,No,No,No
51.0,0.0,Pasar Chinese Herbs - Qi Zi,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",43.0,5.15,No,No,No
51.0,0.0,Heng's Crispy Fish Chili Sauce - Original,Heng'S,Malaysia,no info,Cooking Paste & Sauces,32.0,3.75,No,No,No
0.0,3.0,LG Wholegrain Mee Tai Bak,Lg,Singapore,no info,Noodles,47.0,2.25,Yes,Yes,Yes
99999.0,2.0,Taste of India Premium Chickpeas (Kabuli Chana) Garbanzo 1kg,Taste of India,India,no info,Dried Food,36.0,5.5,No,No,No
0.0,2.0,Ambikas Idly Rice,Ambikas,India,no info,Rice,15.0,7.95,No,No,No
51.0,0.0,Songhe Noble Brown Rice,Songhe,Thailand,TONG SENG PRODUCE PTE LTD,Rice,22.0,4.65,No,No,No
51.0,0.0,Origins Organic Spices - Tumeric Powder,Origins,India,ORIGINS HEALTHCARE PTE LTD,Seasonings,18.0,4.9,No,No,No
51.0,0.0,Pasar Herbal Soup - Ba Zhen Zi Yin Tang,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",21.0,5.75,No,No,No
51.0,0.0,Tesco Peppercorns - Black (Whole),Tesco,United Kingdom,JOO KOON DC,Seasonings,19.0,4.95,No,No,No
51.0,0.0,Tesco Paella Rice,Tesco,Spain,no info,Rice,7.0,4.95,No,No,No
51.0,0.0,Nando's Peri Peri Sauce - Medium,Nando'S,South Africa,JOO KOON DC,Condiments,43.0,4.2,No,No,No
51.0,0.0,Hakubaku Organic Somen,Hakubaku,Australia,JOO KOON DC,Noodles,67.0,3.8,No,No,No
51.0,0.0,Dewei Organic Black Bean,Dewei,China,SUN KEE PTE LTD,Dried Food,13.0,4.8,No,No,No
99999.0,3.0,S&B Ichimi Togarashi Japanese Chilli Powder - Kirei,S&B,Japan,no info,Seasonings,22.0,3.3,No,No,No
99999.0,2.0,Ghee Hiang White Sesame Oil,Ghee Hiang,Malaysia,no info,Oil,23.0,14.5,No,No,No
99999.0,5.0,Colavita Mediterranean Extra Virgin Olive Oil,Colavita,Italy,no info,Oil,265.0,29.9,No,No,No
51.0,0.0,Knorr Soup Mix - Seafood,Knorr,Malaysia,JOO KOON DC,Soups,72.0,2.1,No,No,No
51.0,0.0,Taikoo Raw Sugar Cubes ,Taikoo,China,JOO KOON DC,Sugar & Sweeteners,34.0,3.15,No,No,No
0.0,3.0,LG Wholegrain Noodles,Lg,Singapore,no info,Noodles,94.0,2.25,Yes,Yes,Yes
51.0,0.0,Cap Limau Breadcrumbs,Cap Limau,Malaysia,RONG TAI INVESTMENT PTE LTD,Baking Needs,18.0,4.45,No,No,No
0.0,2.0,Gabrielle T Premium Baking Soda (Food Grade USA),Gabrielle T,USA,THE BEHOPE COMPANY PTE LIMITED,Baking Needs,173.0,3.2,No,No,No
51.0,0.0,Origins Healthfood Organic Black Turtle Bean,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,24.0,4.55,No,No,No
51.0,0.0,Kikkoman Soy Sauce - Naturally Brewed,Kikkoman,Singapore,JOO KOON DC,Condiments,44.0,3.95,No,No,No
51.0,0.0,Habhal's Kicap Masin (Soya Bean Sauce) - Salted,Habhal'S,Malaysia,RONG TAI INVESTMENT PTE LTD,Condiments,49.0,3.6,No,No,No
0.0,3.0,Takara Mirin Japanese Sweet Cooking Rice Wine,Takara,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Condiments,23.0,10.5,No,No,No
51.0,0.0,SIS Low GI Sugar with Palatinose - Extra Fine,Sis,Singapore,JOO KOON DC,Sugar & Sweeteners,60.0,3.5,No,No,No
51.0,0.0,Origins Healthfood Organic Mung Bean,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,17.0,4.85,Yes,No,No
51.0,0.0,Mizkan Sesame Sauce - Roasted Coarse Type,Mizkan,Japan,JFC (S) PTE LTD,Condiments,20.0,5.5,No,No,No
51.0,0.0,Equal Sweetener Tablets - Low Calorie,Equal,Czech Republic,JOO KOON DC,Sugar & Sweeteners,31.0,15.5,No,No,No
51.0,0.0,FairPrice Pure Vegetable Oil,Fairprice,Singapore,no info,"Rice, Noodles & Cooking Ingredients",197.0,1.5,No,No,No
51.0,0.0,Naturel Organic Balsamic Vinegar ,Naturel,Italy,JOO KOON DC,Condiments,25.0,10.9,No,Yes,No
99999.0,2.0,Ooty Star Aniseed,Ooty,India,no info,Seasonings,19.0,1.7,No,No,No
51.0,0.0,Tostitos Avacado Salsa,Tostitos,USA,no info,Condiments,12.0,6.7,No,No,No
0.0,3.0,Timu Farm Taro Fragrance Rice (,Timu Farm,Taiwan,no info,Rice,31.0,9.5,No,No,No
