time,properties.taxi_count,day_of_week,minute,hour,sector_1,sector_2,sector_4,sector_5,sector_8
2022-04-17 10:20:00,2009,6,20,10,72,483,154,1291,9
2022-04-17 10:25:00,1960,6,25,10,81,457,141,1272,9
2022-04-17 10:30:00,2004,6,30,10,72,478,140,1309,5
2022-04-17 10:35:00,1982,6,35,10,75,451,151,1298,7
2022-04-17 10:40:00,1962,6,40,10,76,478,143,1252,13
2022-04-17 10:45:00,1882,6,45,10,78,462,130,1199,13
2022-04-17 10:50:00,1902,6,50,10,65,439,147,1236,15
2022-04-17 10:55:00,1917,6,55,10,71,452,145,1234,14
2022-04-17 11:00:00,1905,6,0,11,65,437,136,1249,17
2022-04-17 11:05:00,1554,6,5,11,38,311,122,1069,13
2022-04-17 11:15:00,1636,6,15,11,45,322,117,1135,17
2022-04-17 11:20:00,1521,6,20,11,53,323,105,1026,13
2022-04-17 11:25:00,1904,6,25,11,60,475,139,1219,11
2022-04-17 11:30:00,1907,6,30,11,67,477,160,1191,12
2022-04-17 11:35:00,1422,6,35,11,47,381,129,858,7
2022-04-17 11:40:00,1865,6,40,11,60,455,164,1176,10
2022-04-17 11:45:00,1842,6,45,11,68,446,139,1175,14
2022-04-17 11:50:00,1849,6,50,11,69,437,154,1175,14
2022-04-17 11:55:00,1849,6,55,11,71,456,142,1165,15
2022-04-17 12:00:00,1529,6,0,12,58,331,114,999,27
2022-04-17 12:05:00,1493,6,5,12,61,316,98,1005,13
2022-04-17 12:10:00,1501,6,10,12,49,301,125,1014,12
2022-04-17 12:15:00,1507,6,15,12,59,310,127,998,13
2022-04-17 12:20:00,1473,6,20,12,46,301,130,987,9
2022-04-17 12:25:00,1471,6,25,12,45,310,138,963,15
2022-04-17 12:30:00,1487,6,30,12,47,335,131,955,19
2022-04-17 12:35:00,1450,6,35,12,47,313,137,935,18
2022-04-17 12:40:00,1447,6,40,12,46,342,121,924,13
2022-04-17 12:45:00,1494,6,45,12,44,360,136,942,12
2022-04-17 12:50:00,1512,6,50,12,36,348,156,958,14
2022-04-17 12:55:00,1462,6,55,12,44,328,143,932,15
2022-04-17 13:00:00,1507,6,0,13,41,329,153,959,25
2022-04-17 13:05:00,1533,6,5,13,42,359,145,968,19
2022-04-17 13:10:00,1525,6,10,13,41,353,142,974,15
2022-04-17 13:15:00,1560,6,15,13,49,344,169,981,17
2022-04-17 13:20:00,1920,6,20,13,71,498,189,1153,9
2022-04-17 13:25:00,1922,6,25,13,58,501,191,1162,10
2022-04-17 13:30:00,1894,6,30,13,72,490,199,1124,9
2022-04-17 13:35:00,1923,6,35,13,62,489,202,1159,11
2022-04-17 13:40:00,1942,6,40,13,57,513,216,1147,9
2022-04-17 13:45:00,1971,6,45,13,60,507,208,1189,7
2022-04-17 13:50:00,2014,6,50,13,66,507,220,1208,13
2022-04-17 13:55:00,2058,6,55,13,58,499,233,1258,10
2022-04-17 14:00:00,2101,6,0,14,66,522,218,1278,17
2022-04-17 14:05:00,2190,6,5,14,83,532,222,1333,19
2022-04-17 14:10:00,2221,6,10,14,81,558,228,1342,12
2022-04-17 14:15:00,2224,6,15,14,78,576,218,1333,19
2022-04-17 14:20:00,2183,6,20,14,73,593,218,1284,15
2022-04-17 14:25:00,2175,6,25,14,68,551,202,1339,15
2022-04-17 14:30:00,2120,6,30,14,72,559,190,1283,16
2022-04-17 14:35:00,2083,6,35,14,78,549,194,1249,13
2022-04-17 14:40:00,2074,6,40,14,86,560,215,1202,11
2022-04-17 14:45:00,2020,6,45,14,72,574,191,1175,8
2022-04-17 14:50:00,2007,6,50,14,86,552,205,1157,7
2022-04-17 14:55:00,1991,6,55,14,83,547,213,1136,12
2022-04-17 15:00:00,1972,6,0,15,80,545,202,1140,5
2022-04-17 15:05:00,2000,6,5,15,102,538,210,1143,7
2022-04-17 15:10:00,1992,6,10,15,101,567,193,1121,10
2022-04-17 15:15:00,1305,6,15,15,61,415,122,704,3
2022-04-17 15:25:00,1054,6,25,15,56,306,108,580,4
2022-04-17 15:30:00,1315,6,30,15,64,409,148,691,3
2022-04-17 15:35:00,1713,6,35,15,77,470,205,956,5
2022-04-17 15:45:00,1655,6,45,15,89,468,187,907,4
2022-04-17 15:50:00,2000,6,50,15,108,578,273,1033,8
2022-04-17 15:55:00,2003,6,55,15,105,540,280,1072,6
2022-04-17 16:00:00,1986,6,0,16,105,564,258,1055,4
2022-04-17 16:05:00,1616,6,5,16,80,441,247,841,6
2022-04-17 16:10:00,1635,6,10,16,79,484,250,819,3
2022-04-17 16:15:00,1145,6,15,16,45,347,157,595,1
2022-04-17 16:20:00,1615,6,20,16,76,489,227,820,3
2022-04-17 16:25:00,1562,6,25,16,73,464,215,808,2
2022-04-17 16:30:00,1524,6,30,16,75,441,216,790,2
2022-04-17 16:35:00,1509,6,35,16,76,419,207,801,6
2022-04-17 16:40:00,1456,6,40,16,64,422,194,766,10
2022-04-17 16:45:00,1430,6,45,16,62,391,199,774,4
2022-04-17 16:50:00,1413,6,50,16,61,387,185,774,6
2022-04-17 16:55:00,1446,6,55,16,67,379,199,794,7
2022-04-17 17:00:00,1449,6,0,17,53,385,205,800,6
2022-04-17 17:05:00,1520,6,5,17,81,386,204,843,5
2022-04-17 17:10:00,1427,6,10,17,68,366,196,790,7
2022-04-17 17:15:00,1442,6,15,17,72,362,170,833,5
2022-04-17 17:20:00,1420,6,20,17,67,367,170,813,3
2022-04-17 17:25:00,1479,6,25,17,66,400,184,827,2
2022-04-17 17:30:00,709,6,30,17,24,223,72,390,0
2022-04-17 17:35:00,666,6,35,17,22,217,71,355,1
2022-04-17 17:40:00,686,6,40,17,26,231,74,353,2
2022-04-17 17:45:00,709,6,45,17,26,232,72,379,0
2022-04-17 17:50:00,697,6,50,17,22,227,69,378,1
2022-04-17 17:55:00,726,6,55,17,28,229,73,396,0
2022-04-17 18:00:00,697,6,0,18,27,221,74,373,2
2022-04-17 18:05:00,707,6,5,18,19,244,75,368,1
2022-04-17 18:10:00,674,6,10,18,20,230,68,354,2
2022-04-17 18:15:00,659,6,15,18,20,216,72,349,2
2022-04-17 18:20:00,672,6,20,18,22,226,66,357,1
2022-04-17 18:25:00,652,6,25,18,22,208,73,349,0
2022-04-17 18:30:00,668,6,30,18,20,210,80,354,4
2022-04-17 18:35:00,646,6,35,18,19,201,80,345,1
2022-04-17 18:40:00,643,6,40,18,21,211,77,331,3
2022-04-17 18:45:00,644,6,45,18,16,212,79,335,2
2022-04-17 18:50:00,659,6,50,18,21,212,73,352,1
2022-04-17 18:55:00,660,6,55,18,19,212,72,355,2
2022-04-17 19:00:00,598,6,0,19,19,188,64,325,2
2022-04-17 19:05:00,646,6,5,19,19,196,70,358,3
2022-04-17 19:10:00,687,6,10,19,25,215,85,361,1
2022-04-17 19:15:00,679,6,15,19,26,212,79,359,3
2022-04-17 19:20:00,667,6,20,19,30,213,85,339,0
2022-04-17 19:25:00,667,6,25,19,33,211,82,339,2
2022-04-17 19:30:00,682,6,30,19,40,223,77,341,1
2022-04-17 19:35:00,672,6,35,19,34,228,84,325,1
2022-04-17 19:40:00,647,6,40,19,33,210,86,315,3
2022-04-17 19:45:00,670,6,45,19,38,217,84,331,0
2022-04-17 19:50:00,648,6,50,19,26,216,75,328,3
2022-04-17 19:55:00,665,6,55,19,29,231,79,326,0
2022-04-17 20:00:00,694,6,0,20,29,242,76,344,3
2022-04-17 20:05:00,661,6,5,20,28,225,73,332,3
2022-04-17 20:10:00,665,6,10,20,30,229,75,329,2
2022-04-17 20:15:00,656,6,15,20,29,223,70,332,2
2022-04-17 20:20:00,644,6,20,20,29,224,73,313,5
2022-04-17 20:25:00,632,6,25,20,27,227,73,304,1
2022-04-17 20:30:00,619,6,30,20,26,214,76,302,1
2022-04-17 20:35:00,615,6,35,20,26,218,74,296,1
2022-04-17 20:40:00,594,6,40,20,27,219,77,270,1
2022-04-17 20:45:00,631,6,45,20,26,237,66,300,2
2022-04-17 20:50:00,633,6,50,20,26,234,64,308,1
2022-04-17 20:55:00,619,6,55,20,33,225,60,297,4
2022-04-17 21:00:00,637,6,0,21,31,230,67,309,0
2022-04-17 21:05:00,637,6,5,21,28,244,62,301,2
2022-04-17 21:10:00,634,6,10,21,30,242,60,301,1
2022-04-17 21:15:00,654,6,15,21,33,252,65,303,1
2022-04-17 21:20:00,614,6,20,21,33,234,58,287,2
2022-04-17 21:25:00,625,6,25,21,23,234,70,296,2
2022-04-17 21:30:00,641,6,30,21,22,237,72,309,1
2022-04-17 21:35:00,615,6,35,21,31,231,72,278,3
2022-04-17 21:40:00,633,6,40,21,33,237,73,288,2
2022-04-17 21:45:00,637,6,45,21,29,238,80,289,1
2022-04-17 21:50:00,631,6,50,21,30,234,75,292,0
2022-04-17 21:55:00,633,6,55,21,27,242,71,292,1
2022-04-17 22:00:00,612,6,0,22,34,240,72,266,0
2022-04-17 22:05:00,603,6,5,22,36,228,73,265,1
2022-04-17 22:10:00,618,6,10,22,33,234,76,272,3
2022-04-17 22:15:00,653,6,15,22,35,247,83,285,3
2022-04-17 22:20:00,637,6,20,22,33,261,84,258,1
2022-04-17 22:25:00,660,6,25,22,28,257,81,293,1
2022-04-17 22:30:00,529,6,30,22,25,198,63,241,2
2022-04-17 22:35:00,673,6,35,22,37,248,77,310,1
2022-04-17 22:40:00,668,6,40,22,40,252,80,295,1
2022-04-17 22:45:00,1099,6,45,22,62,456,125,455,1
2022-04-17 22:50:00,1096,6,50,22,64,466,125,438,3
2022-04-17 22:55:00,1047,6,55,22,63,429,120,433,2
2022-04-17 23:00:00,1066,6,0,23,66,440,127,431,2
2022-04-17 23:05:00,664,6,5,23,35,254,77,297,1
2022-04-17 23:10:00,677,6,10,23,31,259,83,304,0
2022-04-17 23:15:00,710,6,15,23,31,271,92,313,3
2022-04-17 23:20:00,700,6,20,23,31,262,87,316,4
2022-04-17 23:25:00,733,6,25,23,34,270,90,337,2
2022-04-17 23:30:00,722,6,30,23,41,254,87,337,3
2022-04-17 23:35:00,721,6,35,23,35,257,89,337,3
2022-04-17 23:40:00,724,6,40,23,35,262,87,337,3
2022-04-17 23:45:00,700,6,45,23,36,253,83,325,3
2022-04-17 23:50:00,722,6,50,23,37,266,86,330,3
2022-04-17 23:55:00,737,6,55,23,40,272,92,331,2
2022-04-18 00:00:00,696,0,0,0,41,261,84,307,3
2022-04-18 00:05:00,699,0,5,0,43,256,83,313,4
2022-04-18 00:10:00,630,0,10,0,41,245,75,269,0
2022-04-18 00:15:00,700,0,15,0,44,263,91,300,2
2022-04-18 00:20:00,869,0,20,0,50,361,111,345,2
2022-04-18 00:25:00,1000,0,25,0,56,389,117,433,3
2022-04-18 00:30:00,1039,0,30,0,68,449,124,394,4
2022-04-18 00:35:00,1119,0,35,0,73,483,131,428,4
2022-04-18 00:40:00,1133,0,40,0,73,472,132,452,4
2022-04-18 00:45:00,1127,0,45,0,69,471,138,446,3
2022-04-18 00:50:00,1110,0,50,0,66,473,134,433,3
2022-04-18 00:55:00,1058,0,55,0,64,449,132,411,2
2022-04-18 01:00:00,1000,0,0,1,54,399,117,428,2
2022-04-18 01:05:00,1000,0,5,1,65,425,112,395,3
2022-04-18 01:10:00,1154,0,10,1,76,492,132,450,4
2022-04-18 01:15:00,986,0,15,1,63,399,106,416,2
2022-04-18 01:20:00,1072,0,20,1,65,457,114,435,1
2022-04-18 01:25:00,1000,0,25,1,59,428,102,406,5
2022-04-18 01:30:00,1156,0,30,1,73,487,120,472,4
2022-04-18 01:35:00,1151,0,35,1,71,485,126,465,4
2022-04-18 01:40:00,1150,0,40,1,69,498,118,460,5
2022-04-18 01:45:00,1132,0,45,1,69,489,128,443,3
2022-04-18 01:50:00,1166,0,50,1,70,501,141,449,5
2022-04-18 01:55:00,1159,0,55,1,70,494,135,454,6
2022-04-18 02:00:00,1180,0,0,2,70,513,132,462,3
2022-04-18 02:05:00,1032,0,5,2,64,448,116,401,3
2022-04-18 02:10:00,1151,0,10,2,68,495,129,456,3
2022-04-18 02:15:00,1152,0,15,2,70,504,124,449,5
2022-04-18 02:20:00,1143,0,20,2,71,502,125,441,4
2022-04-18 02:25:00,1169,0,25,2,68,521,129,448,3
2022-04-18 02:30:00,1178,0,30,2,66,509,125,477,1
2022-04-18 02:35:00,1185,0,35,2,64,516,125,479,1
2022-04-18 02:40:00,1199,0,40,2,68,528,122,480,1
2022-04-18 02:45:00,1186,0,45,2,60,501,129,491,5
2022-04-18 02:50:00,1186,0,50,2,64,528,128,463,3
2022-04-18 02:55:00,1183,0,55,2,62,536,122,459,4
2022-04-18 03:00:00,1187,0,0,3,67,532,129,454,5
2022-04-18 03:05:00,1188,0,5,3,66,526,126,467,3
2022-04-18 03:10:00,1200,0,10,3,68,531,128,465,8
2022-04-18 03:15:00,1185,0,15,3,71,524,135,448,7
2022-04-18 03:20:00,1170,0,20,3,65,520,136,444,5
2022-04-18 03:25:00,1159,0,25,3,66,504,139,447,3
2022-04-18 03:30:00,1124,0,30,3,65,495,137,426,1
2022-04-18 03:35:00,1165,0,35,3,67,520,134,442,2
2022-04-18 03:40:00,1170,0,40,3,65,522,138,443,2
2022-04-18 03:45:00,1156,0,45,3,67,508,136,442,3
2022-04-18 03:50:00,1169,0,50,3,70,521,138,436,4
2022-04-18 03:55:00,1171,0,55,3,69,517,137,446,2
2022-04-18 04:00:00,1153,0,0,4,72,508,133,439,1
2022-04-18 04:05:00,1188,0,5,4,68,516,139,465,0
2022-04-18 04:10:00,1188,0,10,4,66,519,137,466,0
2022-04-18 04:15:00,1185,0,15,4,68,520,136,459,2
2022-04-18 04:20:00,1183,0,20,4,69,525,133,453,3
2022-04-18 04:25:00,1170,0,25,4,68,519,130,448,5
2022-04-18 04:30:00,1171,0,30,4,67,506,138,456,4
2022-04-18 04:35:00,1162,0,35,4,70,510,129,449,4
2022-04-18 04:40:00,1157,0,40,4,73,500,130,451,3
2022-04-18 04:45:00,1157,0,45,4,68,505,134,446,4
2022-04-18 04:50:00,1076,0,50,4,59,464,126,426,1
2022-04-18 04:55:00,1167,0,55,4,71,504,138,451,3
2022-04-18 05:00:00,1167,0,0,5,67,509,137,452,2
2022-04-18 05:05:00,1170,0,5,5,64,514,128,461,3
2022-04-18 05:10:00,1151,0,10,5,63,507,131,448,2
2022-04-18 05:15:00,1152,0,15,5,64,509,127,452,0
2022-04-18 05:20:00,1126,0,20,5,60,499,124,442,1
2022-04-18 05:25:00,1106,0,25,5,61,493,123,428,1
2022-04-18 05:30:00,1115,0,30,5,66,488,115,446,0
2022-04-18 05:35:00,1113,0,35,5,67,495,114,437,0
2022-04-18 05:40:00,1129,0,40,5,66,496,121,443,3
2022-04-18 05:45:00,1110,0,45,5,60,500,123,424,3
2022-04-18 05:50:00,1118,0,50,5,60,501,122,433,2
2022-04-18 05:55:00,1121,0,55,5,63,496,123,434,5
2022-04-18 06:00:00,1131,0,0,6,65,504,127,431,4
2022-04-18 06:05:00,1130,0,5,6,61,501,129,433,6
2022-04-18 06:10:00,1115,0,10,6,59,484,119,449,4
2022-04-18 06:15:00,1119,0,15,6,61,478,123,455,2
2022-04-18 06:20:00,1069,0,20,6,56,461,118,432,2
2022-04-18 06:25:00,1034,0,25,6,54,449,118,411,2
2022-04-18 06:30:00,1011,0,30,6,54,455,101,400,1
2022-04-18 06:35:00,1013,0,35,6,52,434,104,422,1
2022-04-18 06:40:00,989,0,40,6,52,418,98,420,1
2022-04-18 06:45:00,972,0,45,6,49,415,98,409,1
2022-04-18 06:50:00,928,0,50,6,45,390,97,396,0
2022-04-18 06:55:00,930,0,55,6,42,387,97,401,3
2022-04-18 07:00:00,917,0,0,7,42,373,104,396,2
2022-04-18 07:05:00,935,0,5,7,40,386,106,402,1
2022-04-18 07:10:00,964,0,10,7,40,391,112,420,1
2022-04-18 07:15:00,964,0,15,7,48,389,112,414,1
2022-04-18 07:20:00,954,0,20,7,40,385,110,419,0
2022-04-18 07:25:00,946,0,25,7,42,392,113,397,1
2022-04-18 07:30:00,944,0,30,7,38,372,118,415,1
2022-04-18 07:35:00,936,0,35,7,40,376,109,410,1
2022-04-18 07:40:00,925,0,40,7,39,365,108,411,2
2022-04-18 07:45:00,898,0,45,7,35,360,102,401,0
2022-04-18 07:50:00,924,0,50,7,35,375,97,417,0
2022-04-18 07:55:00,914,0,55,7,39,359,103,413,0
2022-04-18 08:00:00,930,0,0,8,39,366,104,419,2
2022-04-18 08:05:00,932,0,5,8,43,364,124,400,1
2022-04-18 08:10:00,925,0,10,8,38,362,132,391,2
2022-04-18 08:15:00,932,0,15,8,43,371,123,393,2
2022-04-18 08:20:00,887,0,20,8,44,358,112,372,1
2022-04-18 08:25:00,843,0,25,8,45,330,109,355,3
2022-04-18 08:30:00,901,0,30,8,49,340,113,397,2
2022-04-18 08:35:00,880,0,35,8,44,356,112,368,0
2022-04-18 08:40:00,871,0,40,8,43,343,111,374,0
2022-04-18 08:45:00,847,0,45,8,40,339,120,346,2
2022-04-18 08:50:00,862,0,50,8,37,342,123,360,0
2022-04-18 08:55:00,841,0,55,8,37,329,120,354,1
2022-04-18 09:00:00,868,0,0,9,38,323,123,384,0
2022-04-18 09:05:00,871,0,5,9,42,339,118,372,0
2022-04-18 09:10:00,886,0,10,9,40,337,117,391,1
2022-04-18 09:15:00,913,0,15,9,51,331,119,410,2
2022-04-18 09:20:00,960,0,20,9,43,328,141,447,1
2022-04-18 09:25:00,978,0,25,9,37,328,143,466,4
2022-04-18 09:30:00,970,0,30,9,44,312,149,462,3
2022-04-18 09:35:00,974,0,35,9,38,313,144,478,1
2022-04-18 09:40:00,1040,0,40,9,47,312,154,526,1
2022-04-18 09:45:00,867,0,45,9,43,257,112,453,2
2022-04-18 09:50:00,1039,0,50,9,38,322,124,555,0
2022-04-18 09:55:00,1063,0,55,9,42,327,127,565,2
2022-04-18 10:00:00,1057,0,0,10,41,321,131,564,0
2022-04-18 10:05:00,1129,0,5,10,40,339,142,606,2
2022-04-18 10:10:00,1168,0,10,10,42,340,140,642,4
2022-04-18 10:15:00,1194,0,15,10,41,334,142,674,3
2022-04-18 10:20:00,1255,0,20,10,37,347,155,712,4
2022-04-18 10:25:00,1244,0,25,10,41,329,156,716,2
2022-04-18 10:30:00,1238,0,30,10,43,322,147,724,2
2022-04-18 10:35:00,1243,0,35,10,39,320,140,740,4
2022-04-18 10:40:00,1221,0,40,10,39,311,146,719,6
2022-04-18 10:45:00,1232,0,45,10,46,319,149,716,2
2022-04-18 10:50:00,1242,0,50,10,43,316,142,739,2
2022-04-18 10:55:00,1260,0,55,10,40,316,144,759,1
2022-04-18 11:00:00,1290,0,0,11,44,318,150,773,5
2022-04-18 11:05:00,1262,0,5,11,45,320,138,757,2
2022-04-18 11:10:00,1291,0,10,11,47,334,141,766,3
2022-04-18 11:15:00,1307,0,15,11,49,333,137,784,4
2022-04-18 11:20:00,1303,0,20,11,50,324,127,798,4
2022-04-18 11:25:00,1308,0,25,11,56,321,135,792,4
2022-04-18 11:30:00,1290,0,30,11,52,325,137,771,4
2022-04-18 11:35:00,1261,0,35,11,45,317,130,765,4
2022-04-18 11:40:00,1265,0,40,11,48,332,121,761,3
2022-04-18 11:45:00,1247,0,45,11,42,338,114,749,4
2022-04-18 11:50:00,1224,0,50,11,40,350,115,718,1
2022-04-18 11:55:00,1229,0,55,11,42,330,122,733,2
2022-04-18 12:00:00,1219,0,0,12,39,333,119,725,3
2022-04-18 12:05:00,1218,0,5,12,42,337,123,715,1
2022-04-18 12:10:00,1226,0,10,12,43,345,116,719,3
2022-04-18 12:15:00,1224,0,15,12,44,356,105,718,1
2022-04-18 12:20:00,1237,0,20,12,45,342,114,734,2
2022-04-18 12:25:00,1227,0,25,12,39,345,110,731,2
2022-04-18 12:30:00,1205,0,30,12,38,341,109,714,3
2022-04-18 12:35:00,922,0,35,12,31,259,85,546,1
2022-04-18 12:40:00,1252,0,40,12,46,363,121,720,2
2022-04-18 12:45:00,1237,0,45,12,46,359,123,708,1
2022-04-18 12:50:00,1211,0,50,12,49,340,112,706,4
2022-04-18 12:55:00,1212,0,55,12,48,354,126,680,4
2022-04-18 13:00:00,1000,0,0,13,45,282,95,573,5
2022-04-18 13:05:00,1247,0,5,13,54,361,123,704,5
2022-04-18 13:10:00,1244,0,10,13,53,362,122,705,2
2022-04-18 13:15:00,1202,0,15,13,52,350,112,687,1
2022-04-18 13:20:00,1225,0,20,13,56,369,112,686,2
2022-04-18 13:25:00,1211,0,25,13,52,377,115,663,4
2022-04-18 13:35:00,1182,0,35,13,51,366,114,646,5
2022-04-18 13:40:00,1191,0,40,13,46,362,105,673,5
2022-04-18 13:45:00,1132,0,45,13,46,349,107,628,2
2022-04-18 13:50:00,1126,0,50,13,47,361,109,605,4
2022-04-18 13:55:00,1121,0,55,13,45,364,110,600,2
2022-04-18 14:00:00,1063,0,0,14,39,348,108,564,4
2022-04-18 14:05:00,1133,0,5,14,45,359,113,612,4
2022-04-18 14:10:00,1152,0,10,14,41,364,116,626,5
2022-04-18 14:15:00,1163,0,15,14,42,371,120,624,6
2022-04-18 14:20:00,1152,0,20,14,38,379,111,619,5
2022-04-18 14:25:00,1193,0,25,14,42,381,116,652,2
2022-04-18 14:30:00,1190,0,30,14,44,389,115,637,5
2022-04-18 14:35:00,1182,0,35,14,48,361,117,651,4
2022-04-18 14:40:00,1185,0,40,14,46,363,122,649,5
2022-04-18 14:45:00,1203,0,45,14,35,367,134,660,7
2022-04-18 14:50:00,1192,0,50,14,46,382,118,642,4
2022-04-18 14:55:00,1184,0,55,14,51,372,122,633,6
2022-04-18 15:00:00,1178,0,0,15,55,371,117,629,6
2022-04-18 15:05:00,1201,0,5,15,55,377,118,646,5
2022-04-18 15:10:00,1174,0,10,15,50,382,125,612,5
2022-04-18 15:15:00,1163,0,15,15,49,370,130,610,4
2022-04-18 15:20:00,1176,0,20,15,52,379,119,622,4
2022-04-18 15:30:00,1198,0,30,15,50,383,126,633,6
2022-04-18 15:35:00,1190,0,35,15,42,392,135,616,5
2022-04-18 15:40:00,1185,0,40,15,46,406,123,606,4
2022-04-18 15:45:00,1171,0,45,15,57,408,106,597,3
2022-04-18 15:50:00,1144,0,50,15,57,378,111,595,3
2022-04-18 15:55:00,1216,0,55,15,60,393,112,646,5
2022-04-18 16:00:00,1241,0,0,16,56,425,116,640,4
2022-04-18 16:05:00,1202,0,5,16,59,423,108,609,3
2022-04-18 16:10:00,1203,0,10,16,58,429,106,609,1
2022-04-18 16:15:00,1193,0,15,16,53,409,108,621,2
2022-04-18 16:20:00,1188,0,20,16,53,403,112,617,3
2022-04-18 16:25:00,1194,0,25,16,50,423,113,605,3
2022-04-18 16:30:00,1164,0,30,16,53,414,118,574,5
2022-04-18 16:35:00,1115,0,35,16,55,418,108,532,2
2022-04-18 16:40:00,1148,0,40,16,57,439,121,527,4
2022-04-18 16:45:00,1156,0,45,16,60,431,108,554,3
2022-04-18 16:50:00,1126,0,50,16,52,418,106,548,2
2022-04-18 16:55:00,1118,0,55,16,47,412,108,548,3
2022-04-18 17:00:00,1119,0,0,17,42,417,113,546,1
2022-04-18 17:05:00,1101,0,5,17,40,424,100,535,2
2022-04-18 17:10:00,1061,0,10,17,40,418,98,503,2
2022-04-18 17:15:00,1009,0,15,17,38,397,99,471,4
2022-04-18 17:20:00,1045,0,20,17,38,410,103,491,3
2022-04-18 17:30:00,1860,0,30,17,59,571,185,1037,8
2022-04-18 17:35:00,1860,0,35,17,59,571,185,1037,8
2022-04-18 17:40:00,1860,0,40,17,59,571,185,1037,8
2022-04-18 17:45:00,1860,0,45,17,59,571,185,1037,8
2022-04-18 17:50:00,1911,0,50,17,89,559,217,1037,9
2022-04-18 17:55:00,1911,0,55,17,89,559,217,1037,9
2022-04-18 18:00:00,1911,0,0,18,89,559,217,1037,9
2022-04-18 18:05:00,1889,0,5,18,80,560,207,1031,10
2022-04-18 18:10:00,1889,0,10,18,80,560,207,1031,10
2022-04-18 18:15:00,1772,0,15,18,81,549,232,904,6
2022-04-18 18:20:00,1772,0,20,18,81,549,232,904,6
2022-04-18 18:25:00,1844,0,25,18,101,551,257,927,8
2022-04-18 18:30:00,1844,0,30,18,101,551,257,927,8
2022-04-18 18:35:00,1603,0,35,18,95,519,202,779,8
2022-04-18 18:40:00,1603,0,40,18,95,519,202,779,8
2022-04-18 18:45:00,1603,0,45,18,95,519,202,779,8
2022-04-18 18:50:00,1603,0,50,18,95,519,202,779,8
2022-04-18 18:55:00,1544,0,55,18,91,503,202,745,3
2022-04-18 19:00:00,1544,0,0,19,91,503,202,745,3
2022-04-18 19:05:00,1544,0,5,19,91,503,202,745,3
2022-04-18 19:10:00,1555,0,10,19,81,476,212,781,5
2022-04-18 19:15:00,1555,0,15,19,81,476,212,781,5
2022-04-18 19:20:00,1769,0,20,19,102,582,243,834,8
2022-04-18 19:25:00,1769,0,25,19,102,582,243,834,8
2022-04-18 19:30:00,1769,0,30,19,102,582,243,834,8
2022-04-18 19:35:00,1709,0,35,19,113,532,263,794,7
2022-04-18 19:40:00,1709,0,40,19,113,532,263,794,7
2022-04-18 20:00:00,2300,0,0,20,119,671,288,1210,12
2022-04-18 20:05:00,2300,0,5,20,119,671,288,1210,12
2022-04-18 20:10:00,2322,0,10,20,114,642,271,1275,20
2022-04-18 20:15:00,2322,0,15,20,114,642,271,1275,20
2022-04-18 20:20:00,2056,0,20,20,123,598,254,1071,10
2022-04-18 20:25:00,2056,0,25,20,123,598,254,1071,10
2022-04-18 20:30:00,2019,0,30,20,99,662,251,994,13
2022-04-18 20:35:00,2019,0,35,20,99,662,251,994,13
2022-04-18 20:40:00,1968,0,40,20,101,654,228,977,8
2022-04-18 20:45:00,1879,0,45,20,96,618,210,946,9
2022-04-18 20:50:00,1967,0,50,20,96,635,214,1015,7
2022-04-18 20:55:00,1944,0,55,20,93,639,193,1007,12
2022-04-18 21:00:00,1918,0,0,21,99,624,205,980,10
2022-04-18 21:05:00,1209,0,5,21,73,350,152,625,9
2022-04-18 21:10:00,1795,0,10,21,94,576,189,928,8
2022-04-18 21:15:00,1761,0,15,21,89,584,185,891,12
2022-04-18 21:20:00,1714,0,20,21,83,576,201,840,14
2022-04-18 21:25:00,1745,0,25,21,81,591,198,868,7
2022-04-18 21:30:00,1708,0,30,21,96,582,192,836,2
2022-04-18 21:35:00,1688,0,35,21,89,564,191,839,5
2022-04-18 21:40:00,1606,0,40,21,80,530,175,813,8
2022-04-18 21:45:00,1547,0,45,21,82,538,163,758,6
2022-04-18 21:50:00,1695,0,50,21,90,584,183,829,9
2022-04-18 21:55:00,1699,0,55,21,94,557,174,865,8
2022-04-18 22:00:00,1588,0,0,22,85,529,178,791,5
2022-04-18 22:05:00,1521,0,5,22,68,498,156,791,8
2022-04-18 22:10:00,1419,0,10,22,73,480,144,715,7
2022-04-18 22:15:00,938,0,15,22,53,298,99,482,6
2022-04-18 22:20:00,1441,0,20,22,75,507,149,702,8
2022-04-18 22:25:00,1440,0,25,22,78,498,161,697,6
2022-04-18 22:30:00,1276,0,30,22,70,449,150,603,4
2022-04-18 22:35:00,1600,0,35,22,100,562,189,742,6
2022-04-18 22:40:00,1594,0,40,22,97,551,198,744,4
2022-04-18 22:45:00,1646,0,45,22,87,579,223,754,3
2022-04-18 22:50:00,1612,0,50,22,90,582,216,720,4
2022-04-18 22:55:00,1668,0,55,22,100,575,236,751,5
2022-04-18 23:00:00,1789,0,0,23,92,639,283,771,4
2022-04-18 23:05:00,1886,0,5,23,97,644,312,823,7
2022-04-18 23:10:00,1267,0,10,23,67,380,267,552,1
2022-04-18 23:15:00,1849,0,15,23,88,632,299,826,3
2022-04-18 23:20:00,1922,0,20,23,79,638,323,873,8
2022-04-18 23:25:00,2166,0,25,23,96,657,371,1033,9
